Filename,PSA_AIFO_Coordinates,,,,,,,,,,,
Format,2.1,,,,,,,,,,,
Modified on,25/09/24,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Slot Label, Raw x, Raw y, Slot Type, , 20F Front x, 20F Front y, , 20F Rear x, 20F Rear y, , 45F Front x, 45F Front y
TS1_11_33,364507.8657,141154.1719,9, ,364505.428,141155.6282, ,364499.7665,141159.0103, ,364504.1199,141156.4096
TS1_11_34,364502.5457,141157.35,9, ,364500.1081,141158.8063, ,364494.4465,141162.1884, ,364498.8,141159.5877
TS2_00_1,364693.1281,141056.5411,1, ,364690.6904,141057.9974, ,364685.0289,141061.3795, ,364689.3823,141058.7788
TS2_00_2,364687.5318,141059.8843,1, ,364685.0941,141061.3406, ,364679.4326,141064.7227, ,364683.786,141062.122
TS2_00_3,364681.926,141063.2332,1, ,364679.4883,141064.6895, ,364673.8268,141068.0716, ,364678.1802,141065.4709
TS2_00_4,364676.2962,141066.5964,1, ,364673.8585,141068.0527, ,364668.197,141071.4348, ,364672.5504,141068.8341
TS2_00_5,364670.6913,141069.9447,1, ,364668.2536,141071.401, ,364662.5921,141074.7832, ,364666.9455,141072.1824
TS2_00_6,364665.0615,141073.3079,9, ,364662.6239,141074.7642, ,364656.9623,141078.1464, ,364661.3158,141075.5456
TS2_00_7,364659.4635,141076.6522,9, ,364657.0258,141078.1084, ,364651.3643,141081.4906, ,364655.7177,141078.8899
TS2_00_8,364653.8337,141080.0154,9, ,364651.3961,141081.4716, ,364645.7345,141084.8538, ,364650.088,141082.2531
TS2_00_9,364648.2287,141083.3638,9, ,364645.7911,141084.82, ,364640.1295,141088.2022, ,364644.483,141085.6015
TS2_00_10,364642.599,141086.7269,9, ,364640.1614,141088.1832, ,364634.4999,141091.5653, ,364638.8533,141088.9646
TS2_00_11,364636.9727,141090.0881,9, ,364634.535,141091.5443, ,364628.8735,141094.9265, ,364633.227,141092.3258
TS2_00_12,364631.3428,141093.4513,9, ,364628.9052,141094.9076, ,364623.2436,141098.2897, ,364627.5971,141095.689
TS2_00_13,364625.7379,141096.7997,9, ,364623.3003,141098.2559, ,364617.6388,141101.6381, ,364621.9922,141099.0373
TS2_00_14,364620.1081,141100.1629,9, ,364617.6704,141101.6192, ,364612.0089,141105.0013, ,364616.3623,141102.4006
TS2_00_15,364614.5102,141103.507,9, ,364612.0726,141104.9633, ,364606.411,141108.3455, ,364610.7645,141105.7447
TS2_00_16,364608.8804,141106.8703,9, ,364606.4427,141108.3265, ,364600.7812,141111.7087, ,364605.1346,141109.108
TS2_00_17,364603.2755,141110.2186,9, ,364600.8378,141111.6749, ,364595.1763,141115.057, ,364599.5297,141112.4563
TS2_00_18,364597.6458,141113.5818,9, ,364595.2081,141115.038, ,364589.5466,141118.4202, ,364593.9,141115.8195
TS2_00_19,364592.0176,141116.944,9, ,364589.58,141118.4002, ,364583.9184,141121.7824, ,364588.2719,141119.1817
TS2_00_20,364586.3879,141120.3072,9, ,364583.9502,141121.7635, ,364578.2887,141125.1456, ,364582.6421,141122.5449
TS2_00_21,364580.7831,141123.6554,9, ,364578.3455,141125.1117, ,364572.6839,141128.4939, ,364577.0374,141125.8931
TS2_00_22,364575.1534,141127.0186,9, ,364572.7157,141128.4749, ,364567.0542,141131.8571, ,364571.4076,141129.2563
TS2_00_23,364569.5551,141130.363,9, ,364567.1174,141131.8193, ,364561.4559,141135.2015, ,364565.8093,141132.6007
TS2_00_24,364563.9254,141133.7262,9, ,364561.4877,141135.1824, ,364555.8262,141138.5646, ,364560.1796,141135.9639
TS2_00_25,364558.4065,141137.0231,9, ,364555.9688,141138.4794, ,364550.3073,141141.8616, ,364554.6608,141139.2608
TS2_00_26,364551.9181,141140.8993,9, ,364549.4805,141142.3555, ,364543.8189,141145.7377, ,364548.1724,141143.137
TS2_00_27,364545.0901,141144.9783,9, ,364542.6525,141146.4345, ,364536.9909,141149.8167, ,364541.3444,141147.216
TS2_00_28,364539.4607,141148.3413,9, ,364537.023,141149.7975, ,364531.3615,141153.1797, ,364535.7149,141150.579
TS2_00_29,364533.5981,141151.8435,9, ,364531.1605,141153.2998, ,364525.4989,141156.682, ,364529.8524,141154.0812
TS2_00_30,364527.9684,141155.2067,9, ,364525.5308,141156.6629, ,364519.8692,141160.0451, ,364524.2227,141157.4444
TS2_00_31,364520.2245,141159.8329,9, ,364517.7868,141161.2891, ,364512.1253,141164.6713, ,364516.4788,141162.0706
TS2_00_32,364514.5946,141163.1962,9, ,364512.1569,141164.6524, ,364506.4954,141168.0346, ,364510.8488,141165.4339
TS2_00_33,364508.9897,141166.5445,9, ,364506.5521,141168.0007, ,364500.8906,141171.3829, ,364505.244,141168.7822
TS2_00_34,364503.3602,141169.9075,9, ,364500.9226,141171.3638, ,364495.261,141174.746, ,364499.6145,141172.1452
TS2_00_35,364497.7311,141173.2703,9, ,364495.2935,141174.7266, ,364489.6319,141178.1087, ,364493.9854,141175.508
TS2_00_36,364492.0388,141176.6709,9, ,364489.6011,141178.1272, ,364483.9396,141181.5093, ,364488.293,141178.9086
TS2_11_1,364714.1621,141091.4583,1, ,364711.7245,141092.9145, ,364706.0629,141096.2967, ,364710.4164,141093.696
TS2_11_2,364708.5658,141094.8015,1, ,364706.1282,141096.2577, ,364700.4666,141099.6399, ,364704.8201,141097.0392
TS2_11_3,364702.96,141098.1504,1, ,364700.5223,141099.6066, ,364694.8608,141102.9888, ,364699.2142,141100.3881
TS2_11_4,364697.3302,141101.5136,1, ,364694.8926,141102.9698, ,364689.231,141106.352, ,364693.5845,141103.7513
TS2_11_5,364691.7253,141104.8619,1, ,364689.2877,141106.3181, ,364683.6261,141109.7003, ,364687.9796,141107.0996
TS2_11_6,364686.0955,141108.2251,9, ,364683.6579,141109.6813, ,364677.9964,141113.0635, ,364682.3498,141110.4628
TS2_11_7,364680.4975,141111.5693,9, ,364678.0599,141113.0256, ,364672.3983,141116.4077, ,364676.7518,141113.807
TS2_11_8,364674.8677,141114.9325,9, ,364672.4301,141116.3888, ,364666.7686,141119.771, ,364671.122,141117.1702
TS2_11_9,364669.2628,141118.2809,9, ,364666.8251,141119.7372, ,364661.1636,141123.1193, ,364665.517,141120.5186
TS2_11_10,364663.6331,141121.6441,9, ,364661.1954,141123.1003, ,364655.5339,141126.4825, ,364659.8873,141123.8818
TS2_11_11,364658.0067,141125.0052,9, ,364655.5691,141126.4615, ,364649.9075,141129.8436, ,364654.261,141127.2429
TS2_11_12,364652.3769,141128.3685,9, ,364649.9392,141129.8247, ,364644.2777,141133.2069, ,364648.6311,141130.6062
TS2_11_13,364646.772,141131.7168,9, ,364644.3343,141133.1731, ,364638.6728,141136.5552, ,364643.0262,141133.9545
TS2_11_14,364641.1421,141135.0801,9, ,364638.7045,141136.5363, ,364633.0429,141139.9185, ,364637.3964,141137.3178
TS2_11_15,364635.5443,141138.4242,9, ,364633.1066,141139.8804, ,364627.4451,141143.2626, ,364631.7985,141140.6619
TS2_11_16,364629.9144,141141.7874,9, ,364627.4768,141143.2437, ,364621.8152,141146.6259, ,364626.1687,141144.0251
TS2_11_17,364624.3095,141145.1358,9, ,364621.8719,141146.592, ,364616.2103,141149.9742, ,364620.5638,141147.3735
TS2_11_18,364618.6798,141148.4989,9, ,364616.2422,141149.9552, ,364610.5806,141153.3374, ,364614.9341,141150.7366
TS2_11_19,364613.0517,141151.8612,9, ,364610.614,141153.3174, ,364604.9525,141156.6996, ,364609.3059,141154.0989
TS2_11_20,364607.4219,141155.2244,9, ,364604.9842,141156.6806, ,364599.3227,141160.0628, ,364603.6762,141157.4621
TS2_11_21,364601.8172,141158.5726,9, ,364599.3795,141160.0288, ,364593.718,141163.411, ,364598.0714,141160.8103
TS2_11_22,364596.1874,141161.9358,9, ,364593.7497,141163.392, ,364588.0882,141166.7742, ,364592.4417,141164.1735
TS2_11_23,364590.5891,141165.2802,9, ,364588.1515,141166.7364, ,364582.4899,141170.1186, ,364586.8434,141167.5179
TS2_11_24,364584.9594,141168.6433,9, ,364582.5218,141170.0996, ,364576.8602,141173.4818, ,364581.2137,141170.881
TS2_11_25,364579.4405,141171.9403,9, ,364577.0029,141173.3965, ,364571.3414,141176.7787, ,364575.6948,141174.178
TS2_11_26,364572.9522,141175.8164,9, ,364570.5145,141177.2727, ,364564.853,141180.6548, ,364569.2064,141178.0541
TS2_11_27,364566.1242,141179.8954,9, ,364563.6865,141181.3517, ,364558.025,141184.7339, ,364562.3784,141182.1331
TS2_11_28,364560.4947,141183.2584,9, ,364558.0571,141184.7147, ,364552.3955,141188.0969, ,364556.749,141185.4961
TS2_11_29,364554.6322,141186.7607,9, ,364552.1945,141188.217, ,364546.533,141191.5991, ,364550.8864,141188.9984
TS2_11_30,364549.0025,141190.1239,9, ,364546.5648,141191.5801, ,364540.9033,141194.9623, ,364545.2567,141192.3616
TS2_11_31,364541.2586,141194.7501,9, ,364538.8209,141196.2063, ,364533.1594,141199.5885, ,364537.5128,141196.9877
TS2_11_32,364535.6286,141198.1134,9, ,364533.1909,141199.5696, ,364527.5294,141202.9518, ,364531.8829,141200.3511
TS2_11_33,364530.0238,141201.4616,9, ,364527.5861,141202.9179, ,364521.9246,141206.3001, ,364526.2781,141203.6993
TS2_11_34,364524.3943,141204.8247,9, ,364521.9566,141206.2809, ,364516.2951,141209.6631, ,364520.6485,141207.0624
TS2_11_35,364518.7652,141208.1875,9, ,364516.3275,141209.6437, ,364510.666,141213.0259, ,364515.0194,141210.4252
TS2_11_36,364513.0728,141211.5881,9, ,364510.6352,141213.0443, ,364504.9736,141216.4265, ,364509.3271,141213.8258
TS3_00_1,364719.7763,141101.1485,1, ,364717.3386,141102.6047, ,364711.6771,141105.9869, ,364716.0306,141103.3862
TS3_00_2,364714.18,141104.4917,1, ,364711.7423,141105.9479, ,364706.0808,141109.3301, ,364710.4343,141106.7294
TS3_00_3,364708.5742,141107.8406,1, ,364706.1365,141109.2968, ,364700.475,141112.679, ,364704.8284,141110.0783
TS3_00_4,364702.9444,141111.2038,1, ,364700.5067,141112.66, ,364694.8452,141116.0422, ,364699.1986,141113.4415
TS3_00_5,364697.3395,141114.5521,1, ,364694.9019,141116.0083, ,364689.2403,141119.3905, ,364693.5938,141116.7898
TS3_00_6,364691.7097,141117.9153,9, ,364689.2721,141119.3715, ,364683.6105,141122.7537, ,364687.964,141120.153
TS3_00_7,364686.1117,141121.2595,9, ,364683.6741,141122.7158, ,364678.0125,141126.0979, ,364682.366,141123.4972
TS3_00_8,364680.4819,141124.6227,9, ,364678.0443,141126.079, ,364672.3827,141129.4611, ,364676.7362,141126.8604
TS3_00_9,364674.877,141127.9711,9, ,364672.4393,141129.4274, ,364666.7778,141132.8095, ,364671.1312,141130.2088
TS3_00_10,364669.2473,141131.3343,9, ,364666.8096,141132.7905, ,364661.1481,141136.1727, ,364665.5015,141133.572
TS3_00_11,364663.6209,141134.6954,9, ,364661.1833,141136.1517, ,364655.5217,141139.5338, ,364659.8752,141136.9331
TS3_00_12,364657.9911,141138.0587,9, ,364655.5534,141139.5149, ,364649.8919,141142.8971, ,364654.2453,141140.2964
TS3_00_13,364652.3862,141141.407,9, ,364649.9485,141142.8632, ,364644.287,141146.2454, ,364648.6404,141143.6447
TS3_00_14,364646.7563,141144.7703,9, ,364644.3186,141146.2265, ,364638.6571,141149.6087, ,364643.0106,141147.008
TS3_00_15,364641.1585,141148.1144,9, ,364638.7208,141149.5706, ,364633.0593,141152.9528, ,364637.4127,141150.3521
TS3_00_16,364635.5286,141151.4776,9, ,364633.0909,141152.9339, ,364627.4294,141156.3161, ,364631.7828,141153.7153
TS3_00_17,364629.9237,141154.826,9, ,364627.486,141156.2822, ,364621.8245,141159.6644, ,364626.178,141157.0637
TS3_00_18,364624.294,141158.1891,9, ,364621.8564,141159.6454, ,364616.1948,141163.0276, ,364620.5483,141160.4268
TS3_00_19,364618.6659,141161.5514,9, ,364616.2282,141163.0076, ,364610.5667,141166.3898, ,364614.9201,141163.7891
TS3_00_20,364613.0361,141164.9146,9, ,364610.5984,141166.3708, ,364604.9369,141169.753, ,364609.2903,141167.1523
TS3_00_21,364607.5172,141168.2115,9, ,364605.0795,141169.6678, ,364599.418,141173.0499, ,364603.7715,141170.4492
TS3_00_22,364601.8874,141171.5747,9, ,364599.4498,141173.031, ,364593.7882,141176.4131, ,364598.1417,141173.8124
TS3_00_23,364593.9717,141176.3036,9, ,364591.534,141177.7598, ,364585.8725,141181.142, ,364590.2259,141178.5413
TS3_00_24,364588.342,141179.6667,9, ,364585.9043,141181.123, ,364580.2428,141184.5051, ,364584.5962,141181.9044
TS3_00_25,364582.7372,141183.015,9, ,364580.2996,141184.4712, ,364574.6381,141187.8534, ,364578.9915,141185.2526
TS3_00_26,364574.7897,141187.7628,9, ,364572.3521,141189.219, ,364566.6905,141192.6012, ,364571.044,141190.0005
TS3_00_27,364569.1634,141191.1239,9, ,364566.7257,141192.5802, ,364561.0642,141195.9623, ,364565.4176,141193.3616
TS3_00_28,364563.1048,141194.7433,9, ,364560.6671,141196.1995, ,364555.0056,141199.5817, ,364559.359,141196.981
TS3_00_29,364557.4997,141198.0917,9, ,364555.0621,141199.548, ,364549.4005,141202.9302, ,364553.754,141200.3294
TS3_00_30,364550.1534,141202.4804,9, ,364547.7157,141203.9367, ,364542.0542,141207.3188, ,364546.4076,141204.7181
TS3_00_31,364544.5553,141205.8247,9, ,364542.1176,141207.281, ,364536.4561,141210.6631, ,364540.8095,141208.0624
TS3_00_32,364538.9253,141209.188,9, ,364536.4876,141210.6443, ,364530.8261,141214.0264, ,364535.1796,141211.4257
TS3_00_33,364533.3205,141212.5363,9, ,364530.8828,141213.9925, ,364525.2213,141217.3747, ,364529.5747,141214.774
TS3_00_34,364527.691,141215.8994,9, ,364525.2533,141217.3556, ,364519.5918,141220.7378, ,364523.9452,141218.137
TS3_00_35,364522.0619,141219.2621,9, ,364519.6242,141220.7184, ,364513.9627,141224.1006, ,364518.3161,141221.4998
TS3_11_1,364740.6918,141136.1597,1, ,364738.2542,141137.6159, ,364732.5927,141140.9981, ,364736.9461,141138.3974
TS3_11_2,364735.0955,141139.5029,1, ,364732.6579,141140.9591, ,364726.9964,141144.3413, ,364731.3498,141141.7406
TS3_11_3,364729.4897,141142.8518,1, ,364727.0521,141144.308, ,364721.3905,141147.6902, ,364725.744,141145.0895
TS3_11_4,364723.8599,141146.215,1, ,364721.4223,141147.6712, ,364715.7607,141151.0534, ,364720.1142,141148.4527
TS3_11_5,364718.255,141149.5633,1, ,364715.8174,141151.0196, ,364710.1559,141154.4017, ,364714.5093,141151.801
TS3_11_6,364712.6253,141152.9265,9, ,364710.1876,141154.3828, ,364704.5261,141157.7649, ,364708.8795,141155.1642
TS3_11_7,364707.0273,141156.2708,9, ,364704.5896,141157.727, ,364698.9281,141161.1092, ,364703.2815,141158.5084
TS3_11_8,364701.3975,141159.634,9, ,364698.9598,141161.0902, ,364693.2983,141164.4724, ,364697.6517,141161.8716
TS3_11_9,364695.7925,141162.9823,9, ,364693.3548,141164.4386, ,364687.6933,141167.8208, ,364692.0468,141165.22
TS3_11_10,364690.1628,141166.3455,9, ,364687.7252,141167.8017, ,364682.0636,141171.1839, ,364686.4171,141168.5832
TS3_11_11,364684.5365,141169.7066,9, ,364682.0988,141171.1629, ,364676.4373,141174.5451, ,364680.7907,141171.9443
TS3_11_12,364678.9066,141173.0699,9, ,364676.4689,141174.5261, ,364670.8074,141177.9083, ,364675.1609,141175.3076
TS3_11_13,364673.3017,141176.4182,9, ,364670.8641,141177.8745, ,364665.2025,141181.2567, ,364669.556,141178.6559
TS3_11_14,364667.6719,141179.7815,9, ,364665.2342,141181.2377, ,364659.5727,141184.6199, ,364663.9261,141182.0192
TS3_11_15,364662.074,141183.1256,9, ,364659.6363,141184.5819, ,364653.9748,141187.964, ,364658.3283,141185.3633
TS3_11_16,364656.4441,141186.4889,9, ,364654.0065,141187.9451, ,364648.3449,141191.3273, ,364652.6984,141188.7266
TS3_11_17,364650.8393,141189.8372,9, ,364648.4016,141191.2935, ,364642.7401,141194.6756, ,364647.0935,141192.0749
TS3_11_18,364645.2096,141193.2004,9, ,364642.7719,141194.6566, ,364637.1104,141198.0388, ,364641.4638,141195.4381
TS3_11_19,364639.5814,141196.5626,9, ,364637.1438,141198.0188, ,364631.4822,141201.401, ,364635.8357,141198.8003
TS3_11_20,364633.9516,141199.9258,9, ,364631.514,141201.382, ,364625.8524,141204.7642, ,364630.2059,141202.1635
TS3_11_21,364628.4328,141203.2228,9, ,364625.9951,141204.679, ,364620.3336,141208.0612, ,364624.687,141205.4604
TS3_11_22,364622.803,141206.586,9, ,364620.3653,141208.0422, ,364614.7038,141211.4244, ,364619.0572,141208.8237
TS3_11_23,364614.8872,141211.3148,9, ,364612.4496,141212.771, ,364606.788,141216.1532, ,364611.1415,141213.5525
TS3_11_24,364609.2575,141214.678,9, ,364606.8199,141216.1342, ,364601.1583,141219.5164, ,364605.5118,141216.9156
TS3_11_25,364603.6528,141218.0262,9, ,364601.2151,141219.4824, ,364595.5536,141222.8646, ,364599.9071,141220.2639
TS3_11_26,364595.7053,141222.774,9, ,364593.2676,141224.2302, ,364587.6061,141227.6124, ,364591.9595,141225.0117
TS3_11_27,364590.0789,141226.1352,9, ,364587.6413,141227.5914, ,364581.9797,141230.9736, ,364586.3332,141228.3729
TS3_11_28,364584.0203,141229.7545,9, ,364581.5827,141231.2108, ,364575.9211,141234.593, ,364580.2746,141231.9922
TS3_11_29,364578.4153,141233.103,9, ,364575.9776,141234.5592, ,364570.3161,141237.9414, ,364574.6695,141235.3407
TS3_11_30,364571.0689,141237.4917,9, ,364568.6313,141238.9479, ,364562.9697,141242.3301, ,364567.3232,141239.7294
TS3_11_31,364565.4708,141240.8359,9, ,364563.0332,141242.2922, ,364557.3716,141245.6744, ,364561.7251,141243.0736
TS3_11_32,364559.8409,141244.1993,9, ,364557.4032,141245.6555, ,364551.7417,141249.0377, ,364556.0951,141246.4369
TS3_11_33,364554.2361,141247.5475,9, ,364551.7984,141249.0038, ,364546.1369,141252.386, ,364550.4903,141249.7852
TS3_11_34,364548.6065,141250.9106,9, ,364546.1689,141252.3668, ,364540.5073,141255.749, ,364544.8608,141253.1483
TS3_11_35,364542.9774,141254.2734,9, ,364540.5398,141255.7296, ,364534.8783,141259.1118, ,364539.2317,141256.5111
TT1_00_1,364422.5101,141157.6801,1, ,364420.0725,141159.1363, ,364414.4109,141162.5185, ,364418.7644,141159.9178
TT1_00_2,364416.9138,141161.0233,1, ,364414.4762,141162.4796, ,364408.8146,141165.8617, ,364413.1681,141163.261
TT1_00_3,364411.2838,141164.3867,1, ,364408.8461,141165.8429, ,364403.1846,141169.2251, ,364407.538,141166.6244
TT1_00_4,364405.6543,141167.7497,1, ,364403.2167,141169.2059, ,364397.5551,141172.5881, ,364401.9086,141169.9874
TT1_00_5,364400.0492,141171.0982,1, ,364397.6115,141172.5544, ,364391.95,141175.9366, ,364396.3034,141173.3359
TT1_00_6,364394.4192,141174.4615,9, ,364391.9816,141175.9177, ,364386.32,141179.2999, ,364390.6735,141176.6992
TT1_00_7,364388.8215,141177.8056,9, ,364386.3838,141179.2618, ,364380.7223,141182.644, ,364385.0757,141180.0432
TT1_00_8,364383.1916,141181.1688,9, ,364380.7539,141182.6251, ,364375.0924,141186.0072, ,364379.4458,141183.4065
TT1_00_9,364377.5867,141184.5172,9, ,364375.149,141185.9734, ,364369.4875,141189.3556, ,364373.841,141186.7548
TT1_00_10,364371.9568,141187.8804,9, ,364369.5192,141189.3367, ,364363.8576,141192.7188, ,364368.2111,141190.1181
TT1_00_11,364366.3302,141191.2417,9, ,364363.8926,141192.698, ,364358.231,141196.0801, ,364362.5845,141193.4794
TT1_00_12,364360.7005,141194.6049,9, ,364358.2629,141196.0611, ,364352.6013,141199.4433, ,364356.9548,141196.8426
TT1_00_13,364355.0955,141197.9533,9, ,364352.6579,141199.4095, ,364346.9964,141202.7917, ,364351.3498,141200.191
TT1_00_14,364349.4662,141201.3162,9, ,364347.0285,141202.7725, ,364341.367,141206.1546, ,364345.7204,141203.5539
TT1_00_15,364343.868,141204.6606,9, ,364341.4303,141206.1168, ,364335.7688,141209.499, ,364340.1222,141206.8982
TT1_00_16,364338.2381,141208.0238,9, ,364335.8005,141209.4801, ,364330.1389,141212.8622, ,364334.4924,141210.2615
TT1_00_17,364332.6335,141211.372,9, ,364330.1958,141212.8282, ,364324.5343,141216.2104, ,364328.8877,141213.6097
TT1_00_18,364327.0034,141214.7354,9, ,364324.5657,141216.1917, ,364318.9042,141219.5738, ,364323.2576,141216.9731
TT1_00_19,364321.3754,141218.0975,9, ,364318.9377,141219.5538, ,364313.2762,141222.936, ,364317.6296,141220.3352
TT1_00_20,364315.7458,141221.4606,9, ,364313.3081,141222.9169, ,364307.6466,141226.2991, ,364312,141223.6983
TT1_00_21,364310.1409,141224.809,9, ,364307.7032,141226.2652, ,364302.0417,141229.6474, ,364306.3951,141227.0467
TT1_00_22,364304.5112,141228.1721,9, ,364302.0735,141229.6284, ,364296.412,141233.0106, ,364300.7654,141230.4098
TT1_00_23,364298.9132,141231.5164,9, ,364296.4755,141232.9726, ,364290.814,141236.3548, ,364295.1674,141233.7541
TT1_00_24,364293.2833,141234.8796,9, ,364290.8456,141236.3359, ,364285.1841,141239.7181, ,364289.5375,141237.1173
TT1_00_25,364287.6784,141238.228,9, ,364285.2407,141239.6842, ,364279.5792,141243.0664, ,364283.9326,141240.4657
TT1_00_26,364282.0487,141241.5911,9, ,364279.611,141243.0474, ,364273.9495,141246.4296, ,364278.3029,141243.8288
TT1_00_27,364276.4223,141244.9523,9, ,364273.9846,141246.4086, ,364268.3231,141249.7908, ,364272.6765,141247.19
TT1_00_28,364270.7924,141248.3156,9, ,364268.3547,141249.7719, ,364262.6932,141253.154, ,364267.0466,141250.5533
TT1_00_29,364265.1874,141251.664,9, ,364262.7498,141253.1202, ,364257.0882,141256.5024, ,364261.4417,141253.9017
TT1_00_30,364259.558,141255.027,9, ,364257.1203,141256.4832, ,364251.4588,141259.8654, ,364255.8122,141257.2647
TT1_00_31,364253.9594,141258.3715,9, ,364251.5218,141259.8278, ,364245.8602,141263.21, ,364250.2137,141260.6092
TT1_00_32,364248.3299,141261.7346,9, ,364245.8922,141263.1909, ,364240.2307,141266.573, ,364244.5842,141263.9723
TT1_00_33,364242.8188,141265.0269,9, ,364240.3812,141266.4831, ,364234.7196,141269.8653, ,364239.0731,141267.2646
TT1_00_34,364237.4131,141268.2563,9, ,364234.9754,141269.7125, ,364229.3139,141273.0947, ,364233.6673,141270.494
TT1_11_1,364443.4583,141192.6486,1, ,364441.0207,141194.1048, ,364435.3591,141197.487, ,364439.7126,141194.8862
TT1_11_2,364437.862,141195.9918,1, ,364435.4244,141197.448, ,364429.7628,141200.8302, ,364434.1163,141198.2295
TT1_11_3,364432.232,141199.3551,1, ,364429.7943,141200.8114, ,364424.1328,141204.1935, ,364428.4862,141201.5928
TT1_11_4,364426.6026,141202.7181,1, ,364424.1649,141204.1744, ,364418.5034,141207.5565, ,364422.8568,141204.9558
